TimeStamp;TimeStamp(Tool);Valid_Tool0;X_Tool0;Y_Tool0;Z_Tool0;QX_Tool0;QY_Tool0;QZ_Tool0;QR_Tool0
211488.99;211488.96;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
211598.17;211598.15;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
211707.36;211707.34;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
211816.58;211816.56;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
211925.77;211925.75;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
212035.1;212035.08;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
212144.16;212144.14;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
212253.33;212253.31;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
212362.54;212362.52;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
212471.82;212471.79;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
212581.02;212580.99;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
212690.12;212690.09;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
212799.56;212799.53;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
212908.57;212908.54;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
213017.7;213017.68;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
213126.88;213126.86;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
213236.04;213236.02;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
213345.27;213345.24;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
213454.55;213454.53;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
213563.67;213563.64;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
213672.97;213672.94;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
213782.06;213782.04;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
213891.23;213891.2;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
214000.44;214000.42;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
214109.61;214109.59;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
214218.83;214218.8;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
214328;214327.98;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
214437.2;214437.17;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
214546.4;214546.37;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
214655.56;214655.53;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
214764.79;214764.77;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
214873.98;214873.95;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
214983.16;214983.13;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
215092.4;215092.38;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
215201.6;215201.58;1;-99.5;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
215310.75;215310.72;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
215420;215419.97;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
215529.13;215529.11;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
215638.36;215638.33;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
215747.55;215747.53;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
215856.7;215856.68;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
215965.97;215965.95;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
216075.21;216075.19;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
216184.53;216184.5;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
216293.52;216293.49;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
216402.77;216402.74;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
216511.86;216511.83;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
216621.07;216621.05;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
216730.24;216730.21;1;-99.51000214;-99.23000336;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
216839.52;216839.49;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
216948.65;216948.62;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
217058.02;217058;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
217167.04;217167.01;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
217276.21;217276.18;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
217385.4;217385.38;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
217494.66;217494.63;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
217603.81;217603.78;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
217713.07;217713.04;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
217822.23;217822.21;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
217931.41;217931.39;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
218040.58;218040.55;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
218149.77;218149.75;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
218259.01;218258.98;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
218368.14;218368.11;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
218477.37;218477.34;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
218586.51;218586.49;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
218695.72;218695.7;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
218805.07;218805.05;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
218914.11;218914.08;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
219023.3;219023.27;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
219132.5;219132.48;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
219241.7;219241.67;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
219350.9;219350.87;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
219460.08;219460.05;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
219569.27;219569.25;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
219678.55;219678.52;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
219787.63;219787.61;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
219896.87;219896.85;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
220006.16;220006.13;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
220115.26;220115.23;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
220224.44;220224.41;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
220333.62;220333.59;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
220442.86;220442.83;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
220552;220551.98;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
220661.19;220661.16;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
220770.38;220770.36;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
220879.61;220879.58;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
220988.77;220988.74;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
221098.02;221098;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
221207.18;221207.16;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
221316.43;221316.4;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
221425.56;221425.54;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
221534.75;221534.72;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
221644.03;221644;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
221753.15;221753.12;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
221862.33;221862.31;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
221971.5;221971.47;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
222080.84;222080.81;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
222189.93;222189.89;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
222299.09;222299.06;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
222408.32;222408.3;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
222517.8;222517.77;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
222626.68;222626.65;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
222735.88;222735.85;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
222845.07;222845.05;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
222954.25;222954.22;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
223063.44;223063.41;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
223172.74;223172.71;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
223281.83;223281.81;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
223391.1;223391.07;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
223500.17;223500.14;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
223609.38;223609.35;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
223718.76;223718.73;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
223827.8;223827.78;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
223936.99;223936.97;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
224046.19;224046.16;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
224155.47;224155.44;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
224264.58;224264.55;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
224373.76;224373.73;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
224482.99;224482.97;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
224592.16;224592.14;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
224701.35;224701.32;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
224810.54;224810.52;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
224919.81;224919.79;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
225028.96;225028.94;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
225138.11;225138.08;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
225247.31;225247.29;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
225356.61;225356.58;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
225465.71;225465.68;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
225574.87;225574.84;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
225684.19;225684.17;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
225793.28;225793.25;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
225902.51;225902.48;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
226011.74;226011.71;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
226120.85;226120.82;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
226230.04;226230.01;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
226339.23;226339.21;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
226448.48;226448.45;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
226557.67;226557.62;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
226666.81;226666.78;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
226776.01;226775.99;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
226885.26;226885.23;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
226994.41;226994.38;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
227103.69;227103.67;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
227212.76;227212.74;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
227321.98;227321.96;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
227431.16;227431.13;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
227540.41;227540.38;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
227649.6;227649.58;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
227758.75;227758.72;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
227867.93;227867.91;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
227977.13;227977.1;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
228086.34;228086.31;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
228195.71;228195.68;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
228304.7;228304.68;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
228413.91;228413.89;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
228523.2;228523.17;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
228632.27;228632.25;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
228741.47;228741.45;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
228850.69;228850.66;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
228959.86;228959.83;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
229069.06;229069.04;1;-99.5;-99.23000336;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
229178.34;229178.31;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
229287.46;229287.43;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
229396.65;229396.62;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
229505.86;229505.83;1;-99.51000214;-99.23000336;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
229615.1;229615.07;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
229724.2;229724.17;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
229833.54;229833.52;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
229942.61;229942.58;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
230051.79;230051.77;1;-99.51000214;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
230161;230160.97;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
230270.19;230270.17;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
230379.49;230379.47;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
230488.84;230488.81;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
230597.76;230597.73;1;-99.5;-99.22000122;-85.08999634;-0.006099999882;-0.008700000122;0;0.9998999834
230706.95;230706.92;1;-99.5;-99.22000122;-85.08000183;-0.006099999882;-0.008700000122;0;0.9998999834
